method,split,task,regime,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_regret_to_oracle,ci95_regret_to_oracle,groups
oracle_goal_state_supervisor,nominal,drawer_placement,visual_occlusion,0.8469,0.0262,0.8016,0.0122,0.7121,0.0101,0.0221,0.0107,0.0068,0.0086,0.0034,0.0043,0.5935,0.0513,0.6446,0.0389,0.3518,0.0193,0.2628,0.0072,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,cascading_disappearing_goal,0.7959,0.0471,0.8065,0.0078,0.7103,0.014,0.0187,0.0069,0.0153,0.0132,0.0051,0.0047,0.5748,0.0373,0.602,0.0296,0.4488,0.0197,0.2687,0.0048,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,goal_specification_changed,0.8469,0.032,0.804,0.0053,0.7146,0.0064,0.017,0.0123,0.0119,0.0088,0.0085,0.0111,0.5935,0.0382,0.6361,0.0209,0.3585,0.0092,0.2677,0.006,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,human_temporary_obstruction,0.8248,0.0538,0.8,0.0101,0.7131,0.014,0.0204,0.0122,0.0085,0.0084,0.0068,0.01,0.5935,0.0386,0.6446,0.0285,0.3468,0.0094,0.2617,0.0069,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,object_moved,0.8214,0.0292,0.7988,0.0109,0.7219,0.0053,0.0221,0.0172,0.0102,0.0107,0.0051,0.0047,0.5952,0.0322,0.619,0.0364,0.331,0.0061,0.2628,0.0034,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,object_removed,0.8231,0.0332,0.793,0.0071,0.7075,0.0082,0.0323,0.015,0.0085,0.0067,0.0,0.0,0.5986,0.0443,0.6293,0.0303,0.3846,0.0126,0.2606,0.0048,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,substitute_goal_available,0.8163,0.0296,0.8009,0.0131,0.7148,0.0144,0.0255,0.0156,0.017,0.0133,0.0034,0.0067,0.5918,0.0214,0.6037,0.0403,0.3639,0.0075,0.2669,0.006,0.0,0.0,7
oracle_goal_state_supervisor,nominal,mobile_pick_and_place,visual_occlusion,0.8418,0.0268,0.8015,0.0119,0.7081,0.015,0.0255,0.0187,0.0034,0.0067,0.0051,0.0047,0.585,0.0442,0.6224,0.0397,0.3831,0.0136,0.2622,0.0034,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,cascading_disappearing_goal,0.8112,0.0294,0.8048,0.0091,0.7034,0.0055,0.0255,0.0094,0.0085,0.0098,0.0085,0.0098,0.5969,0.0568,0.585,0.0386,0.4434,0.0118,0.2607,0.0028,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,goal_specification_changed,0.8401,0.0363,0.8017,0.0054,0.7065,0.015,0.0238,0.0153,0.0034,0.0043,0.0034,0.0043,0.5969,0.0442,0.5901,0.0381,0.3471,0.011,0.2647,0.0051,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,human_temporary_obstruction,0.8452,0.0274,0.7904,0.0146,0.7069,0.0092,0.0153,0.0043,0.0085,0.0067,0.017,0.0069,0.5867,0.0437,0.6633,0.0337,0.3493,0.0159,0.2659,0.0045,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,object_moved,0.8435,0.0224,0.8027,0.0098,0.7191,0.0068,0.0272,0.0098,0.0068,0.0047,0.0,0.0,0.6327,0.0451,0.6565,0.029,0.332,0.0096,0.2651,0.011,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,object_removed,0.8418,0.0287,0.7986,0.0102,0.7188,0.0072,0.0306,0.0152,0.0187,0.01,0.0051,0.0047,0.5748,0.0182,0.6344,0.0304,0.3785,0.0118,0.2651,0.005,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,substitute_goal_available,0.8452,0.0326,0.7968,0.0099,0.7127,0.0084,0.0187,0.0168,0.0119,0.0102,0.0051,0.0069,0.5612,0.0365,0.6003,0.0196,0.3699,0.022,0.2678,0.0074,0.0,0.0,7
oracle_goal_state_supervisor,nominal,shelf_retrieval,visual_occlusion,0.8316,0.0285,0.7926,0.012,0.7037,0.0101,0.0153,0.0122,0.0034,0.0067,0.0068,0.0069,0.6446,0.0358,0.6395,0.0304,0.3728,0.0087,0.2638,0.0044,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,cascading_disappearing_goal,0.8146,0.0168,0.7891,0.0093,0.7199,0.0081,0.0425,0.0152,0.0136,0.0079,0.0119,0.0102,0.6276,0.0552,0.6344,0.0503,0.455,0.0161,0.2587,0.005,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,goal_specification_changed,0.8078,0.0276,0.8024,0.0077,0.7244,0.01,0.0204,0.0122,0.0085,0.0067,0.0,0.0,0.5782,0.0203,0.6241,0.0317,0.3696,0.0122,0.2609,0.0052,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,human_temporary_obstruction,0.8163,0.0274,0.798,0.0157,0.7051,0.0084,0.0153,0.0111,0.0102,0.0139,0.0136,0.0129,0.6088,0.0393,0.6054,0.0518,0.3645,0.0079,0.2731,0.0062,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,object_moved,0.835,0.023,0.8012,0.0028,0.7133,0.0102,0.0289,0.01,0.0136,0.0129,0.0068,0.0086,0.602,0.0404,0.6173,0.0454,0.3217,0.0116,0.2632,0.0073,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,object_removed,0.8146,0.0384,0.7949,0.0091,0.7178,0.0081,0.017,0.0123,0.0068,0.0047,0.0051,0.0069,0.5884,0.0238,0.5663,0.0349,0.3896,0.0119,0.2662,0.0075,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,substitute_goal_available,0.8367,0.0243,0.8031,0.0117,0.7172,0.0078,0.0238,0.0125,0.0102,0.0107,0.0,0.0,0.6207,0.0421,0.6565,0.0396,0.3729,0.0139,0.2679,0.0066,0.0,0.0,7
oracle_goal_state_supervisor,nominal,tool_handoff,visual_occlusion,0.8418,0.0317,0.8023,0.0106,0.7241,0.0082,0.0221,0.0172,0.0068,0.0069,0.017,0.0143,0.6088,0.0421,0.6463,0.0524,0.3596,0.0178,0.2658,0.0054,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,cascading_disappearing_goal,0.835,0.0303,0.7294,0.0121,0.7174,0.0148,0.0306,0.0123,0.0204,0.0122,0.0051,0.0047,0.5425,0.0367,0.6003,0.0309,0.5317,0.0182,0.2586,0.0096,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,goal_specification_changed,0.8333,0.0265,0.7382,0.0097,0.6927,0.012,0.0391,0.0195,0.0085,0.0043,0.0017,0.0033,0.5391,0.0437,0.6259,0.0416,0.4178,0.0136,0.2669,0.0076,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,human_temporary_obstruction,0.8537,0.0287,0.7317,0.0092,0.6973,0.0137,0.0374,0.0224,0.0085,0.0067,0.0051,0.0047,0.5612,0.0406,0.6446,0.0257,0.4413,0.0174,0.2636,0.006,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,object_moved,0.8095,0.026,0.736,0.0088,0.6985,0.0094,0.0272,0.0141,0.017,0.0123,0.0,0.0,0.5476,0.048,0.6071,0.0169,0.383,0.0084,0.2702,0.0057,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,object_removed,0.8248,0.0355,0.7331,0.0121,0.6987,0.0109,0.0221,0.0061,0.0051,0.0047,0.0017,0.0033,0.5391,0.0503,0.6071,0.0417,0.4339,0.0173,0.2604,0.0058,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,substitute_goal_available,0.852,0.0175,0.7474,0.0061,0.6998,0.0093,0.0374,0.0119,0.0102,0.0061,0.0068,0.0069,0.5442,0.0373,0.6207,0.0575,0.4225,0.01,0.2645,0.0046,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,bin_sorting,visual_occlusion,0.8129,0.0182,0.7363,0.016,0.7006,0.0063,0.0085,0.0084,0.0068,0.0047,0.0102,0.0061,0.551,0.0296,0.6207,0.0339,0.4487,0.0126,0.26,0.0074,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,cascading_disappearing_goal,0.8129,0.03,0.746,0.0076,0.6925,0.011,0.0289,0.0133,0.0119,0.0125,0.0136,0.0164,0.5646,0.0472,0.585,0.0281,0.5506,0.0073,0.2669,0.0089,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,goal_specification_changed,0.8316,0.0347,0.7423,0.0105,0.7,0.0071,0.0408,0.0123,0.0153,0.0174,0.0034,0.0043,0.551,0.0348,0.6156,0.0425,0.4309,0.0131,0.2652,0.0056,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,human_temporary_obstruction,0.8214,0.0283,0.7268,0.0076,0.7012,0.0069,0.017,0.0143,0.0102,0.0079,0.017,0.0112,0.5289,0.0435,0.6122,0.0543,0.4552,0.0199,0.2631,0.0029,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,object_moved,0.7959,0.0164,0.7405,0.0089,0.6987,0.0153,0.0187,0.0143,0.0051,0.0047,0.0051,0.0069,0.5204,0.0291,0.6224,0.0282,0.386,0.0082,0.2666,0.0078,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,object_removed,0.8248,0.0366,0.7343,0.0045,0.6866,0.0088,0.0221,0.0119,0.0119,0.0102,0.0119,0.0169,0.5204,0.0469,0.5935,0.0224,0.4663,0.0107,0.2671,0.0045,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,substitute_goal_available,0.8282,0.0243,0.7322,0.0114,0.6979,0.0087,0.0442,0.0159,0.0051,0.0069,0.0051,0.0047,0.5357,0.0322,0.5884,0.0416,0.4415,0.0074,0.2646,0.0078,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,drawer_placement,visual_occlusion,0.8316,0.02,0.7366,0.0109,0.6986,0.0089,0.0136,0.0094,0.0017,0.0033,0.0136,0.0119,0.5748,0.0443,0.6003,0.0463,0.4595,0.0119,0.259,0.0053,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,cascading_disappearing_goal,0.8129,0.0268,0.7459,0.0122,0.6973,0.0165,0.0272,0.0182,0.0221,0.0139,0.0136,0.0061,0.5187,0.0345,0.5748,0.0419,0.5645,0.0087,0.2649,0.0087,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,goal_specification_changed,0.8197,0.0276,0.7442,0.0128,0.7025,0.0083,0.0136,0.0094,0.017,0.016,0.0051,0.0069,0.5442,0.0416,0.6003,0.0483,0.4223,0.0148,0.2605,0.0072,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,human_temporary_obstruction,0.8248,0.0291,0.7331,0.0115,0.6991,0.0107,0.0255,0.0129,0.0051,0.0047,0.0051,0.0069,0.5136,0.0386,0.6054,0.0427,0.4536,0.0119,0.2609,0.0025,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,object_moved,0.8078,0.0164,0.7378,0.0127,0.6975,0.0089,0.034,0.0139,0.0051,0.0047,0.0,0.0,0.5238,0.0297,0.6207,0.029,0.385,0.0186,0.2647,0.005,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,object_removed,0.7993,0.0418,0.7348,0.0079,0.7038,0.0119,0.0221,0.0139,0.0102,0.0061,0.0068,0.0069,0.551,0.0575,0.5935,0.0465,0.4626,0.015,0.2623,0.0051,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,substitute_goal_available,0.8061,0.038,0.7244,0.012,0.7055,0.0091,0.0238,0.0135,0.0085,0.0067,0.0136,0.0094,0.5646,0.0352,0.5935,0.0369,0.4422,0.0212,0.263,0.0061,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,mobile_pick_and_place,visual_occlusion,0.818,0.0202,0.7356,0.009,0.6953,0.011,0.0255,0.0119,0.0,0.0,0.0187,0.01,0.5306,0.0404,0.6463,0.0226,0.4701,0.0166,0.2672,0.0069,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,cascading_disappearing_goal,0.8078,0.0139,0.7398,0.0112,0.6876,0.0106,0.0306,0.0152,0.0153,0.0067,0.017,0.0175,0.568,0.0681,0.5952,0.0472,0.5561,0.0062,0.2631,0.0039,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,goal_specification_changed,0.8214,0.0322,0.7346,0.0097,0.7025,0.0103,0.0476,0.026,0.0272,0.0174,0.0119,0.0102,0.5119,0.0334,0.6037,0.04,0.4183,0.009,0.2655,0.0081,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,human_temporary_obstruction,0.8265,0.0356,0.7388,0.0093,0.7025,0.0064,0.0204,0.0111,0.0136,0.0094,0.0136,0.0061,0.5442,0.0516,0.6207,0.0347,0.4545,0.0122,0.2689,0.0052,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,object_moved,0.8418,0.0098,0.7468,0.0123,0.7021,0.0115,0.0306,0.0215,0.0085,0.0098,0.0119,0.0102,0.5544,0.0391,0.6037,0.0428,0.3973,0.0157,0.266,0.0054,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,object_removed,0.8401,0.0337,0.7406,0.0128,0.7002,0.014,0.0187,0.0112,0.034,0.0224,0.0017,0.0033,0.5238,0.0274,0.5782,0.0305,0.462,0.0168,0.2702,0.0027,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,substitute_goal_available,0.8401,0.0292,0.7356,0.0122,0.6992,0.0077,0.0255,0.0119,0.0051,0.0047,0.0034,0.0043,0.5272,0.0501,0.6139,0.0238,0.4394,0.0116,0.2639,0.0044,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,shelf_retrieval,visual_occlusion,0.8129,0.0313,0.7369,0.0093,0.7028,0.0116,0.0119,0.0102,0.0085,0.0098,0.0119,0.0072,0.551,0.0291,0.6378,0.0391,0.4734,0.0148,0.2657,0.0053,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,cascading_disappearing_goal,0.7891,0.0189,0.7414,0.0107,0.6912,0.0076,0.0238,0.0125,0.0102,0.0061,0.017,0.0143,0.5068,0.0112,0.5952,0.0349,0.5891,0.0109,0.2663,0.0051,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,goal_specification_changed,0.8282,0.0301,0.7332,0.0082,0.7012,0.0109,0.0408,0.0133,0.0221,0.0139,0.0051,0.0069,0.5731,0.0365,0.6071,0.0265,0.4432,0.0137,0.2616,0.0073,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,human_temporary_obstruction,0.8231,0.0276,0.7389,0.0137,0.701,0.0076,0.0323,0.0141,0.0068,0.0047,0.0238,0.0153,0.5493,0.0671,0.6259,0.0363,0.4646,0.0188,0.2688,0.0074,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,object_moved,0.8027,0.0123,0.7371,0.0088,0.7032,0.0135,0.0255,0.0187,0.017,0.0143,0.0017,0.0033,0.5221,0.0206,0.6395,0.0471,0.3908,0.0088,0.2594,0.0052,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,object_removed,0.8044,0.0429,0.7405,0.0071,0.7045,0.0124,0.0391,0.0202,0.0153,0.015,0.0068,0.0069,0.5306,0.0443,0.602,0.0394,0.4828,0.0091,0.2561,0.0038,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,substitute_goal_available,0.8078,0.0336,0.7316,0.0096,0.7023,0.0144,0.0391,0.0189,0.0119,0.0051,0.0034,0.0067,0.5493,0.0312,0.6037,0.0606,0.4681,0.0131,0.2648,0.0052,0.0,0.0,7
oracle_goal_state_supervisor,occlusion_heavy_shift,tool_handoff,visual_occlusion,0.7908,0.0413,0.7356,0.0113,0.7028,0.0045,0.0119,0.0088,0.0034,0.0067,0.0136,0.0079,0.5391,0.0466,0.6446,0.0528,0.4787,0.0149,0.262,0.0064,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,cascading_disappearing_goal,0.8401,0.0209,0.7352,0.0121,0.6786,0.0096,0.0323,0.0067,0.0119,0.0088,0.0085,0.0067,0.5646,0.0381,0.5289,0.0264,0.5398,0.0132,0.2687,0.0066,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,goal_specification_changed,0.8673,0.0246,0.7419,0.0067,0.6836,0.0095,0.0289,0.0183,0.0068,0.0086,0.0034,0.0067,0.5612,0.0285,0.551,0.0393,0.445,0.0123,0.2595,0.0069,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,human_temporary_obstruction,0.8231,0.0252,0.731,0.0092,0.6875,0.0061,0.0255,0.0129,0.0306,0.0227,0.0102,0.0079,0.551,0.04,0.5901,0.048,0.4267,0.0123,0.2679,0.0039,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,object_moved,0.8061,0.03,0.7241,0.0109,0.6802,0.0128,0.0323,0.0132,0.0153,0.0111,0.0,0.0,0.5425,0.0363,0.551,0.0291,0.3698,0.0139,0.2632,0.0069,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,object_removed,0.8146,0.0426,0.7326,0.0134,0.6785,0.0058,0.034,0.0187,0.0119,0.0072,0.0051,0.0069,0.5595,0.0345,0.6037,0.049,0.4788,0.0082,0.2642,0.0047,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,substitute_goal_available,0.7891,0.0321,0.7364,0.0078,0.6798,0.0093,0.0323,0.0167,0.0034,0.0043,0.0068,0.0069,0.5799,0.0471,0.5799,0.0469,0.444,0.0111,0.2577,0.0087,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,bin_sorting,visual_occlusion,0.8231,0.0241,0.747,0.0123,0.6869,0.012,0.0085,0.0067,0.0102,0.0107,0.0153,0.0098,0.5561,0.0243,0.6122,0.0301,0.4091,0.0158,0.2586,0.0073,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,cascading_disappearing_goal,0.7857,0.0161,0.7465,0.0102,0.6787,0.0109,0.0238,0.0125,0.0255,0.0129,0.0119,0.0135,0.5629,0.0195,0.5646,0.0317,0.5807,0.0123,0.2635,0.0042,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,goal_specification_changed,0.8078,0.0303,0.7445,0.0064,0.6839,0.0158,0.034,0.018,0.0153,0.0084,0.0034,0.0067,0.5204,0.0287,0.5816,0.029,0.4614,0.017,0.2664,0.0038,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,human_temporary_obstruction,0.835,0.0336,0.7314,0.012,0.6884,0.0161,0.0306,0.0168,0.0085,0.0084,0.0068,0.0047,0.5663,0.0123,0.6071,0.0429,0.4379,0.0061,0.2625,0.0045,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,object_moved,0.7993,0.0533,0.7332,0.0119,0.6879,0.0132,0.0255,0.0148,0.0034,0.0043,0.0051,0.0069,0.5119,0.0378,0.5901,0.0278,0.3856,0.0087,0.2644,0.0059,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,object_removed,0.7925,0.0296,0.7398,0.0059,0.6833,0.0093,0.0425,0.016,0.0102,0.0061,0.0017,0.0033,0.5561,0.0373,0.5357,0.0598,0.5,0.0143,0.2681,0.0036,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,substitute_goal_available,0.8231,0.0246,0.7314,0.0135,0.6763,0.0121,0.0425,0.0209,0.0119,0.0072,0.0068,0.0069,0.5629,0.0237,0.5731,0.0462,0.4696,0.0086,0.2704,0.0035,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,drawer_placement,visual_occlusion,0.8078,0.0421,0.7339,0.0085,0.6816,0.0147,0.0238,0.0135,0.0034,0.0043,0.017,0.0133,0.5748,0.0344,0.6122,0.0419,0.4368,0.014,0.2685,0.0064,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,cascading_disappearing_goal,0.7653,0.0329,0.7322,0.0074,0.676,0.0075,0.0408,0.0183,0.0221,0.0094,0.0119,0.0102,0.5884,0.0391,0.602,0.048,0.5872,0.0172,0.2667,0.0076,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,goal_specification_changed,0.7993,0.0257,0.7396,0.0102,0.679,0.0066,0.0323,0.0189,0.0102,0.0061,0.0051,0.01,0.5663,0.0349,0.5595,0.0249,0.4826,0.0148,0.2675,0.005,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,human_temporary_obstruction,0.8282,0.0337,0.7401,0.0077,0.6712,0.009,0.0221,0.0139,0.0153,0.0098,0.017,0.016,0.5782,0.0658,0.6122,0.0283,0.4347,0.0114,0.2635,0.0047,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,object_moved,0.7976,0.0381,0.7374,0.0108,0.6781,0.0084,0.0221,0.0107,0.0187,0.0152,0.0034,0.0043,0.6003,0.0429,0.6173,0.0573,0.383,0.017,0.2617,0.0058,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,object_removed,0.8044,0.0341,0.7251,0.0093,0.674,0.0098,0.0272,0.0084,0.0085,0.0067,0.0,0.0,0.585,0.0439,0.5459,0.0336,0.4978,0.0191,0.2662,0.0071,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,substitute_goal_available,0.8044,0.0363,0.7383,0.0121,0.6813,0.0116,0.0306,0.0152,0.0102,0.0107,0.0,0.0,0.5799,0.0214,0.5476,0.0414,0.4599,0.0104,0.2683,0.0051,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,mobile_pick_and_place,visual_occlusion,0.8214,0.0388,0.7336,0.0099,0.6769,0.0131,0.0289,0.0175,0.0051,0.0047,0.0034,0.0043,0.568,0.0562,0.5952,0.0534,0.4418,0.0095,0.2611,0.0062,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,cascading_disappearing_goal,0.8231,0.0257,0.7439,0.0125,0.6934,0.0078,0.0442,0.0174,0.0119,0.0072,0.0136,0.0094,0.5833,0.0401,0.5476,0.0441,0.5633,0.0118,0.2656,0.0055,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,goal_specification_changed,0.8384,0.0491,0.7335,0.0074,0.6788,0.0072,0.0357,0.0176,0.0187,0.0152,0.0017,0.0033,0.5374,0.0492,0.602,0.0317,0.447,0.0135,0.2642,0.0058,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,human_temporary_obstruction,0.8299,0.0243,0.7357,0.0107,0.6779,0.0148,0.0204,0.015,0.0102,0.0107,0.0221,0.0148,0.5221,0.0358,0.6173,0.0629,0.4392,0.0158,0.2665,0.0037,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,object_moved,0.8384,0.0356,0.7374,0.0064,0.688,0.0083,0.0408,0.0233,0.0068,0.01,0.0051,0.0069,0.5442,0.0498,0.5986,0.0333,0.3969,0.0141,0.2642,0.0112,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,object_removed,0.8146,0.0233,0.7364,0.0152,0.6808,0.0077,0.0323,0.0122,0.0153,0.0122,0.0085,0.0098,0.5663,0.036,0.5612,0.0508,0.4975,0.02,0.2661,0.0038,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,substitute_goal_available,0.8282,0.0317,0.7434,0.0058,0.6741,0.0084,0.0204,0.0132,0.0034,0.0043,0.0068,0.0047,0.5918,0.0545,0.5833,0.0288,0.4638,0.0098,0.2672,0.0037,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,shelf_retrieval,visual_occlusion,0.8248,0.0167,0.732,0.0127,0.685,0.0083,0.0255,0.0139,0.0102,0.0079,0.0136,0.0033,0.5544,0.0593,0.602,0.036,0.4364,0.0112,0.2648,0.0068,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,cascading_disappearing_goal,0.7789,0.0394,0.7273,0.0079,0.6747,0.0074,0.0391,0.0214,0.0187,0.0123,0.0119,0.0072,0.5765,0.0367,0.5544,0.0254,0.6151,0.011,0.2685,0.0057,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,goal_specification_changed,0.7959,0.0454,0.7373,0.0128,0.682,0.0129,0.0357,0.0114,0.0085,0.0067,0.0034,0.0043,0.5595,0.0429,0.5799,0.0403,0.493,0.0109,0.2648,0.0097,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,human_temporary_obstruction,0.801,0.0313,0.7327,0.0124,0.6839,0.0114,0.0221,0.0139,0.0102,0.0079,0.0119,0.0072,0.5357,0.0378,0.5663,0.0685,0.4419,0.0111,0.266,0.0041,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,object_moved,0.8078,0.0206,0.7338,0.0051,0.6795,0.0082,0.0323,0.0122,0.0119,0.0102,0.0034,0.0067,0.5765,0.0578,0.5867,0.048,0.4069,0.0079,0.2628,0.0064,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,object_removed,0.8027,0.0152,0.7456,0.0178,0.6777,0.0067,0.034,0.0193,0.0119,0.0088,0.0034,0.0043,0.5986,0.0449,0.5595,0.0429,0.527,0.0133,0.2681,0.0058,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,substitute_goal_available,0.7874,0.0172,0.7351,0.0107,0.6773,0.0104,0.0357,0.0088,0.0085,0.0084,0.0085,0.0132,0.5391,0.0526,0.6037,0.0663,0.484,0.0141,0.2723,0.0054,0.0,0.0,7
oracle_goal_state_supervisor,physical_removal_shift,tool_handoff,visual_occlusion,0.8129,0.0159,0.7411,0.0081,0.6835,0.0083,0.0204,0.0132,0.0136,0.0129,0.0034,0.0067,0.5884,0.0504,0.5986,0.0337,0.4445,0.0134,0.2701,0.0051,0.0,0.0,7
