stress_level,method,seed,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_ece,ci95_ece,mean_regret,ci95_regret,mean_utility,ci95_utility,groups
1.0,conformal_goal_validity_filter,5,0.555556,0.061,0.473403,0.003448,0.379842,0.004057,0.104167,0.037196,0.052083,0.024133,0.076389,0.033635,0.270833,0.050187,0.350694,0.048864,0.781512,0.021045,0.22254,0.002264,0.086186,0.002038,0.382496,0.052468,0.29916,0.069939,48
1.0,conformal_goal_validity_filter,6,0.569444,0.059826,0.474748,0.003481,0.377291,0.00362,0.135417,0.04087,0.024306,0.016817,0.055556,0.028078,0.28125,0.055155,0.350694,0.063214,0.776039,0.021787,0.220784,0.001784,0.085899,0.001933,0.368657,0.050775,0.327631,0.075664,48
1.0,conformal_goal_validity_filter,7,0.565972,0.060538,0.47562,0.002954,0.378256,0.004146,0.121528,0.039794,0.024306,0.016817,0.104167,0.034559,0.288194,0.057327,0.368056,0.051429,0.77883,0.021262,0.220919,0.001869,0.086695,0.001849,0.37337,0.052229,0.312684,0.076943,48
1.0,conformal_goal_validity_filter,8,0.552083,0.063151,0.477693,0.002926,0.380046,0.003941,0.128472,0.040384,0.017361,0.014556,0.090278,0.033635,0.253472,0.04561,0.347222,0.054877,0.776077,0.02126,0.221169,0.001678,0.085644,0.001816,0.384092,0.054101,0.300608,0.077568,48
1.0,conformal_goal_validity_filter,9,0.545139,0.052142,0.477002,0.003192,0.378539,0.00387,0.079861,0.033678,0.038194,0.022264,0.107639,0.032969,0.326389,0.056679,0.333333,0.049595,0.777563,0.02042,0.221718,0.001814,0.085548,0.002088,0.390403,0.044347,0.302584,0.07399,48
1.0,failure_aware_manipulation_policy,0,0.53125,0.063525,0.430703,0.002995,0.393228,0.00397,0.194444,0.044924,0.048611,0.023742,0.09375,0.038791,0.336806,0.061121,0.354167,0.053826,0.804426,0.019651,0.228773,0.00193,0.134585,0.00167,0.402408,0.054249,0.193905,0.075055,48
1.0,failure_aware_manipulation_policy,1,0.559028,0.056287,0.429186,0.002801,0.393917,0.004255,0.118056,0.038855,0.059028,0.031501,0.114583,0.035279,0.291667,0.057951,0.378472,0.053042,0.808843,0.021942,0.229372,0.001892,0.135222,0.001991,0.377918,0.047718,0.249234,0.074635,48
1.0,failure_aware_manipulation_policy,2,0.576389,0.049555,0.429054,0.003717,0.392412,0.003965,0.100694,0.037342,0.048611,0.021658,0.107639,0.034374,0.270833,0.049236,0.378472,0.057327,0.806959,0.020569,0.229384,0.002493,0.134435,0.002209,0.364325,0.042589,0.293972,0.069323,48
1.0,failure_aware_manipulation_policy,3,0.597222,0.05903,0.430659,0.002296,0.391323,0.004211,0.121528,0.034716,0.034722,0.021658,0.111111,0.038086,0.263889,0.047483,0.319444,0.063656,0.811291,0.02093,0.229938,0.002291,0.134782,0.001967,0.345752,0.050178,0.302667,0.068344,48
1.0,failure_aware_manipulation_policy,4,0.590278,0.054118,0.430156,0.003357,0.38844,0.003252,0.121528,0.033325,0.055556,0.024477,0.114583,0.039095,0.305556,0.062532,0.357639,0.055865,0.80883,0.020324,0.22837,0.001932,0.134329,0.001884,0.35331,0.046192,0.284932,0.065824,48
1.0,failure_aware_manipulation_policy,5,0.541667,0.057951,0.427594,0.002755,0.391602,0.003906,0.131944,0.038855,0.038194,0.022264,0.111111,0.039309,0.25,0.052378,0.385417,0.055155,0.80813,0.020645,0.225957,0.001783,0.134957,0.001791,0.393718,0.049527,0.250655,0.067379,48
1.0,failure_aware_manipulation_policy,6,0.59375,0.051381,0.429706,0.002699,0.389829,0.004506,0.152778,0.03746,0.045139,0.028754,0.086806,0.032243,0.326389,0.054985,0.368056,0.063003,0.810471,0.020831,0.226935,0.00214,0.134532,0.001913,0.348724,0.0439,0.298318,0.06455,48
1.0,failure_aware_manipulation_policy,7,0.475694,0.05835,0.429628,0.003193,0.394307,0.003509,0.149306,0.048864,0.055556,0.026339,0.072917,0.030613,0.336806,0.057121,0.347222,0.062909,0.807756,0.022632,0.229358,0.001832,0.134194,0.00187,0.451021,0.050152,0.180015,0.075129,48
1.0,failure_aware_manipulation_policy,8,0.520833,0.055555,0.430429,0.003034,0.391573,0.003489,0.128472,0.039196,0.059028,0.024778,0.09375,0.034942,0.322917,0.061826,0.375,0.054589,0.807348,0.021746,0.22767,0.001966,0.135021,0.001836,0.411034,0.047647,0.219953,0.062823,48
1.0,failure_aware_manipulation_policy,9,0.489583,0.052744,0.430745,0.00298,0.394193,0.003716,0.125,0.04295,0.052083,0.027778,0.083333,0.033693,0.319444,0.053125,0.361111,0.052678,0.80693,0.021764,0.227352,0.001831,0.13396,0.002001,0.438995,0.045511,0.203567,0.068046,48
1.0,goal_retargeting_heuristic,0,0.527778,0.071031,0.345365,0.004151,0.400679,0.004114,0.118056,0.035013,0.059028,0.029962,0.121528,0.040966,0.243056,0.045577,0.375,0.057951,0.878596,0.021127,0.223003,0.001985,0.15268,0.001795,0.406333,0.06118,0.211173,0.080446,48
1.0,goal_retargeting_heuristic,1,0.524306,0.054145,0.341109,0.00292,0.400734,0.004189,0.15625,0.039396,0.059028,0.026618,0.145833,0.040833,0.246528,0.057533,0.364583,0.056427,0.877427,0.02145,0.222836,0.002116,0.152417,0.001967,0.408729,0.046335,0.169378,0.068458,48
1.0,goal_retargeting_heuristic,2,0.486111,0.057405,0.345594,0.002967,0.397195,0.003736,0.152778,0.038702,0.072917,0.025561,0.145833,0.040833,0.204861,0.044825,0.385417,0.058485,0.879603,0.020946,0.224604,0.001978,0.152025,0.001873,0.44205,0.049394,0.118427,0.066259,48
1.0,goal_retargeting_heuristic,3,0.524306,0.062271,0.34399,0.002914,0.401498,0.005136,0.15625,0.04604,0.041667,0.037037,0.104167,0.044172,0.211806,0.043213,0.357639,0.055012,0.87928,0.020085,0.22343,0.001825,0.153137,0.001912,0.409566,0.053812,0.196198,0.084278,48
1.0,goal_retargeting_heuristic,4,0.496528,0.05544,0.341878,0.003766,0.398847,0.0042,0.159722,0.043452,0.027778,0.020247,0.128472,0.035391,0.204861,0.050763,0.368056,0.050501,0.87834,0.019375,0.222264,0.002094,0.153757,0.001936,0.434923,0.047999,0.173661,0.065613,48
1.0,goal_retargeting_heuristic,5,0.510417,0.057052,0.344622,0.003081,0.399629,0.003836,0.142361,0.043486,0.079861,0.030741,0.128472,0.044825,0.236111,0.054008,0.357639,0.052369,0.87929,0.02112,0.222386,0.001836,0.152188,0.001475,0.42051,0.048469,0.147762,0.070527,48
1.0,goal_retargeting_heuristic,6,0.510417,0.055369,0.341024,0.002602,0.399043,0.003771,0.152778,0.04221,0.048611,0.027439,0.111111,0.036823,0.232639,0.052142,0.34375,0.055369,0.877466,0.02066,0.22306,0.002049,0.152879,0.001804,0.419872,0.047253,0.183998,0.071406,48
1.0,goal_retargeting_heuristic,7,0.53125,0.06125,0.347482,0.003409,0.398559,0.003886,0.149306,0.043757,0.052083,0.022086,0.15625,0.036917,0.21875,0.052519,0.347222,0.059826,0.880126,0.019982,0.222634,0.002102,0.152764,0.001902,0.403123,0.052701,0.173174,0.065254,48
1.0,goal_retargeting_heuristic,8,0.534722,0.065937,0.341186,0.003,0.397874,0.00377,0.125,0.045099,0.038194,0.020027,0.135417,0.049266,0.222222,0.048955,0.395833,0.057233,0.877805,0.020799,0.222941,0.002252,0.152863,0.001828,0.398605,0.056365,0.222579,0.081738,48
1.0,goal_retargeting_heuristic,9,0.510417,0.052744,0.347183,0.003512,0.399594,0.003778,0.125,0.044038,0.052083,0.029431,0.142361,0.043486,0.211806,0.052142,0.326389,0.048591,0.880143,0.020953,0.222033,0.002121,0.151809,0.001955,0.420572,0.045145,0.180099,0.065151,48
1.0,learned_goal_state_classifier,0,0.569444,0.052227,0.497765,0.003334,0.401626,0.004126,0.114583,0.032487,0.038194,0.020027,0.079861,0.029162,0.3125,0.055555,0.364583,0.056427,0.759897,0.021438,0.216787,0.001898,0.115964,0.001972,0.369693,0.044331,0.315862,0.061058,48
1.0,learned_goal_state_classifier,1,0.579861,0.061507,0.497584,0.00324,0.401592,0.00401,0.076389,0.033635,0.055556,0.022462,0.083333,0.035069,0.357639,0.060733,0.434028,0.053042,0.755517,0.020151,0.21713,0.002133,0.116809,0.001743,0.360749,0.052555,0.333734,0.077462,48
1.0,learned_goal_state_classifier,2,0.572917,0.048541,0.496574,0.003439,0.404014,0.003907,0.107639,0.03828,0.034722,0.021658,0.083333,0.029179,0.246528,0.053264,0.375,0.053716,0.76098,0.021377,0.217133,0.001903,0.116721,0.001987,0.36746,0.041451,0.316252,0.061467,48
1.0,learned_goal_state_classifier,3,0.618056,0.058324,0.496095,0.003302,0.404517,0.00343,0.069444,0.027222,0.03125,0.020988,0.09375,0.036271,0.357639,0.057533,0.350694,0.060927,0.76545,0.020818,0.217429,0.002055,0.117549,0.001963,0.328864,0.050571,0.394684,0.068215,48
1.0,learned_goal_state_classifier,4,0.618056,0.051429,0.494001,0.003327,0.404725,0.004217,0.097222,0.033458,0.034722,0.019351,0.111111,0.031266,0.329861,0.066317,0.40625,0.051381,0.75986,0.021887,0.217209,0.002006,0.115867,0.001658,0.329977,0.044481,0.358377,0.067229,48
1.0,learned_goal_state_classifier,5,0.604167,0.051121,0.496074,0.003099,0.402107,0.003998,0.086806,0.033678,0.027778,0.020247,0.111111,0.035516,0.361111,0.057815,0.427083,0.059088,0.760267,0.021163,0.217689,0.001926,0.115269,0.001695,0.340754,0.044098,0.367674,0.063999,48
1.0,learned_goal_state_classifier,6,0.548611,0.061483,0.497253,0.003072,0.403271,0.004116,0.090278,0.036339,0.045139,0.023302,0.104167,0.037196,0.28125,0.055155,0.381944,0.054985,0.760589,0.020292,0.217015,0.002129,0.11706,0.001834,0.387345,0.052692,0.286252,0.083155,48
1.0,learned_goal_state_classifier,7,0.625,0.054589,0.496022,0.003297,0.400845,0.004152,0.118056,0.036339,0.041667,0.024797,0.083333,0.030757,0.368056,0.053236,0.340278,0.047608,0.761498,0.020463,0.216321,0.001793,0.117255,0.001754,0.322586,0.046989,0.367465,0.064251,48
1.0,learned_goal_state_classifier,8,0.611111,0.055306,0.494944,0.003077,0.403307,0.004324,0.128472,0.036703,0.045139,0.030354,0.069444,0.0305,0.315972,0.047886,0.371528,0.056913,0.759298,0.021256,0.217618,0.002066,0.116373,0.001678,0.333154,0.047069,0.342341,0.063042,48
1.0,learned_goal_state_classifier,9,0.638889,0.056991,0.495385,0.002939,0.404937,0.003562,0.128472,0.03797,0.03125,0.018598,0.090278,0.029111,0.295139,0.056076,0.423611,0.062247,0.760809,0.021996,0.215054,0.001747,0.117137,0.001646,0.310588,0.049092,0.374186,0.073073,48
1.0,oracle_goal_state_supervisor,0,0.854167,0.044172,0.738701,0.003337,0.62677,0.003773,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.059429,0.600694,0.049346,0.562594,0.020991,0.275344,0.001234,0.031638,0.001895,0.0,0.0,0.799597,0.043399,48
1.0,oracle_goal_state_supervisor,1,0.833333,0.047649,0.738229,0.003144,0.630503,0.004198,0.0,0.0,0.0,0.0,0.0,0.0,0.482639,0.06685,0.597222,0.057405,0.566567,0.019916,0.274224,0.001609,0.032776,0.001621,0.0,0.0,0.773754,0.048146,48
1.0,oracle_goal_state_supervisor,2,0.878472,0.034716,0.735563,0.002876,0.628227,0.003482,0.0,0.0,0.0,0.0,0.0,0.0,0.517361,0.06894,0.659722,0.051429,0.566565,0.020927,0.276622,0.001869,0.032233,0.002145,0.0,0.0,0.823374,0.034541,48
1.0,oracle_goal_state_supervisor,3,0.84375,0.050918,0.738194,0.002659,0.627763,0.00357,0.0,0.0,0.0,0.0,0.0,0.0,0.583333,0.059163,0.621528,0.052142,0.562674,0.020034,0.274691,0.001754,0.032954,0.001694,0.0,0.0,0.791829,0.052276,48
1.0,oracle_goal_state_supervisor,4,0.864583,0.038485,0.739366,0.002339,0.627152,0.004613,0.0,0.0,0.0,0.0,0.0,0.0,0.541667,0.052828,0.583333,0.059957,0.563565,0.021544,0.276936,0.002013,0.031828,0.001902,0.0,0.0,0.807773,0.038667,48
1.0,oracle_goal_state_supervisor,5,0.84375,0.040579,0.737318,0.003262,0.626177,0.003734,0.0,0.0,0.0,0.0,0.0,0.0,0.527778,0.059429,0.645833,0.054697,0.563627,0.021205,0.278079,0.001975,0.032567,0.001924,0.0,0.0,0.788339,0.040618,48
1.0,oracle_goal_state_supervisor,6,0.868056,0.04235,0.738334,0.00307,0.624636,0.003267,0.0,0.0,0.0,0.0,0.0,0.0,0.524306,0.055865,0.677083,0.043937,0.561222,0.02136,0.276444,0.001837,0.03244,0.002107,0.0,0.0,0.814449,0.042908,48
1.0,oracle_goal_state_supervisor,7,0.854167,0.037196,0.739691,0.003531,0.62677,0.00379,0.0,0.0,0.0,0.0,0.0,0.0,0.552083,0.056844,0.611111,0.051772,0.558877,0.020313,0.275019,0.001723,0.031591,0.001962,0.0,0.0,0.800117,0.037926,48
1.0,oracle_goal_state_supervisor,8,0.819444,0.04221,0.737851,0.003207,0.626297,0.003487,0.0,0.0,0.0,0.0,0.0,0.0,0.572917,0.055794,0.590278,0.063749,0.564849,0.021583,0.275695,0.002114,0.032068,0.001912,0.0,0.0,0.765207,0.042098,48
1.0,oracle_goal_state_supervisor,9,0.847222,0.041074,0.735765,0.003234,0.626507,0.003722,0.0,0.0,0.0,0.0,0.0,0.0,0.524306,0.051457,0.569444,0.055732,0.566309,0.021073,0.275726,0.001791,0.031564,0.00171,0.0,0.0,0.788934,0.040319,48
1.0,pomdp_belief_planner,0,0.559028,0.06189,0.43412,0.002915,0.34646,0.003957,0.125,0.044038,0.034722,0.019351,0.107639,0.039496,0.288194,0.053926,0.3125,0.0564,0.806206,0.021348,0.22956,0.001592,0.138465,0.001956,0.378956,0.053233,0.269272,0.076778,48
1.0,pomdp_belief_planner,1,0.541667,0.056295,0.434107,0.00293,0.347096,0.003951,0.125,0.037037,0.03125,0.018598,0.121528,0.036053,0.354167,0.058053,0.263889,0.049436,0.800942,0.020719,0.227178,0.002012,0.137456,0.00179,0.393762,0.048191,0.247944,0.068751,48
1.0,pomdp_belief_planner,2,0.590278,0.057508,0.435621,0.003872,0.347193,0.004048,0.204861,0.052594,0.069444,0.027222,0.125,0.035737,0.34375,0.050918,0.326389,0.055838,0.802156,0.021639,0.227737,0.00178,0.137227,0.001642,0.352688,0.049593,0.203969,0.076654,48
1.0,pomdp_belief_planner,3,0.590278,0.054985,0.437681,0.002908,0.343071,0.004081,0.149306,0.03797,0.0625,0.028565,0.100694,0.033325,0.319444,0.049436,0.277778,0.051772,0.802479,0.02087,0.228105,0.001984,0.138261,0.001726,0.35244,0.047285,0.272753,0.064083,48
1.0,pomdp_belief_planner,4,0.510417,0.052744,0.43542,0.00291,0.347139,0.004351,0.131944,0.037618,0.0625,0.026858,0.090278,0.027439,0.288194,0.053042,0.284722,0.057508,0.806055,0.020471,0.2281,0.001982,0.137808,0.002138,0.42256,0.045314,0.200915,0.071457,48
1.0,pomdp_belief_planner,5,0.538194,0.063957,0.433447,0.003281,0.345685,0.004429,0.107639,0.03828,0.09375,0.037552,0.145833,0.038447,0.329861,0.060342,0.361111,0.056991,0.807125,0.021689,0.227769,0.001979,0.138298,0.001671,0.396458,0.054536,0.186375,0.080566,48
1.0,pomdp_belief_planner,6,0.565972,0.056496,0.435024,0.002719,0.349108,0.003465,0.138889,0.040494,0.069444,0.032013,0.107639,0.032969,0.309028,0.051457,0.357639,0.056705,0.802821,0.021184,0.227314,0.002022,0.138474,0.001495,0.373155,0.048485,0.247825,0.0704,48
1.0,pomdp_belief_planner,7,0.559028,0.064142,0.434049,0.002578,0.346196,0.003411,0.149306,0.043757,0.0625,0.028565,0.100694,0.039794,0.302083,0.058079,0.333333,0.057542,0.800876,0.02096,0.226486,0.001504,0.137622,0.001961,0.379123,0.05487,0.233173,0.071619,48
1.0,pomdp_belief_planner,8,0.503472,0.05544,0.432652,0.003183,0.344697,0.004567,0.138889,0.041646,0.059028,0.026618,0.072917,0.027349,0.315972,0.056913,0.34375,0.050918,0.804478,0.020137,0.227013,0.002178,0.137731,0.001665,0.425647,0.047521,0.205906,0.07678,48
1.0,pomdp_belief_planner,9,0.524306,0.051457,0.436012,0.003188,0.345238,0.003489,0.142361,0.040091,0.065972,0.02525,0.107639,0.042939,0.322917,0.048051,0.298611,0.050501,0.802216,0.021236,0.229554,0.0022,0.137666,0.001735,0.408326,0.043742,0.189899,0.066462,48
1.0,risk_budgeted_goal_recovery,0,0.569444,0.05903,0.483591,0.003084,0.422261,0.003752,0.086806,0.029162,0.024306,0.016817,0.076389,0.033635,0.347222,0.052227,0.444444,0.069687,0.76645,0.020649,0.246724,0.002335,0.097753,0.001814,0.369009,0.049446,0.346995,0.059997,48
1.0,risk_budgeted_goal_recovery,1,0.579861,0.053264,0.484184,0.003115,0.417817,0.003767,0.09375,0.036271,0.020833,0.015759,0.069444,0.027222,0.361111,0.055306,0.364583,0.059685,0.768239,0.021262,0.246675,0.001855,0.098216,0.0017,0.360437,0.045624,0.356739,0.068311,48
1.0,risk_budgeted_goal_recovery,2,0.600694,0.058955,0.484324,0.003293,0.419095,0.004251,0.065972,0.02525,0.045139,0.02525,0.104167,0.034559,0.288194,0.051227,0.416667,0.052378,0.765515,0.020653,0.246278,0.001931,0.095599,0.001865,0.343416,0.050709,0.35215,0.061053,48
1.0,risk_budgeted_goal_recovery,3,0.604167,0.054697,0.481534,0.002859,0.420886,0.003819,0.079861,0.035055,0.017361,0.014556,0.072917,0.032121,0.354167,0.058053,0.385417,0.053412,0.77162,0.020298,0.246537,0.00222,0.096785,0.001886,0.34104,0.047297,0.392155,0.071486,48
1.0,risk_budgeted_goal_recovery,4,0.548611,0.072105,0.480041,0.003523,0.419526,0.003661,0.114583,0.036595,0.041667,0.02281,0.090278,0.035013,0.371528,0.045868,0.378472,0.053926,0.764264,0.021249,0.245106,0.001819,0.097629,0.001624,0.38975,0.062364,0.285131,0.090592,48
1.0,risk_budgeted_goal_recovery,5,0.638889,0.049912,0.483443,0.003237,0.419202,0.00374,0.055556,0.028078,0.041667,0.02281,0.09375,0.033561,0.315972,0.050763,0.333333,0.049595,0.77081,0.020877,0.246758,0.002176,0.096867,0.00204,0.310505,0.043124,0.408418,0.065626,48
1.0,risk_budgeted_goal_recovery,6,0.642361,0.047639,0.482034,0.002854,0.417849,0.003608,0.076389,0.030693,0.027778,0.020247,0.097222,0.036175,0.319444,0.043316,0.40625,0.059883,0.769457,0.021091,0.246365,0.001582,0.097181,0.001758,0.306479,0.040315,0.408654,0.061993,48
1.0,risk_budgeted_goal_recovery,7,0.621528,0.058955,0.482859,0.003159,0.421488,0.003159,0.079861,0.032243,0.03125,0.020988,0.090278,0.030693,0.302083,0.045263,0.392361,0.064875,0.76979,0.019891,0.248099,0.001991,0.096629,0.001929,0.324879,0.050183,0.382884,0.073038,48
1.0,risk_budgeted_goal_recovery,8,0.614583,0.05429,0.482685,0.003344,0.421598,0.004182,0.09375,0.036271,0.020833,0.015759,0.114583,0.033912,0.329861,0.050996,0.402778,0.063656,0.767037,0.021753,0.246323,0.002273,0.096791,0.001766,0.330706,0.046535,0.369088,0.064837,48
1.0,risk_budgeted_goal_recovery,9,0.5625,0.053826,0.48114,0.002829,0.420358,0.003542,0.083333,0.030757,0.006944,0.009522,0.111111,0.034158,0.305556,0.044924,0.402778,0.05903,0.768857,0.020583,0.246331,0.001901,0.097868,0.00169,0.376718,0.046681,0.338289,0.062181,48
1.0,risk_calibrated_goal_belief_revision_v5,0,0.736111,0.058223,0.67474,0.002813,0.572869,0.003766,0.020833,0.015759,0.0,0.0,0.017361,0.014556,0.4375,0.061226,0.583333,0.067386,0.616002,0.020918,0.273038,0.001761,0.04772,0.001515,0.227083,0.050057,0.642519,0.061462,48
1.0,risk_calibrated_goal_belief_revision_v5,1,0.743056,0.044528,0.670896,0.003396,0.572704,0.003492,0.017361,0.014556,0.003472,0.006806,0.027778,0.017758,0.465278,0.054985,0.538194,0.074861,0.619372,0.020776,0.271028,0.001805,0.048841,0.001754,0.220142,0.038058,0.642134,0.044467,48
1.0,risk_calibrated_goal_belief_revision_v5,2,0.809028,0.038893,0.67489,0.0034,0.571628,0.003934,0.010417,0.011534,0.0,0.0,0.013889,0.01317,0.482639,0.055226,0.579861,0.049585,0.617862,0.021766,0.272639,0.001924,0.049148,0.002043,0.164505,0.033497,0.72744,0.041723,48
1.0,risk_calibrated_goal_belief_revision_v5,3,0.708333,0.050069,0.671559,0.002982,0.570178,0.00457,0.024306,0.016817,0.0,0.0,0.024306,0.016817,0.503472,0.057121,0.493056,0.058324,0.618777,0.021084,0.272096,0.001593,0.048649,0.001915,0.251152,0.04306,0.608379,0.048461,48
1.0,risk_calibrated_goal_belief_revision_v5,4,0.71875,0.056006,0.672814,0.003534,0.572739,0.003878,0.017361,0.014556,0.003472,0.006806,0.006944,0.009522,0.472222,0.064027,0.520833,0.057233,0.613107,0.020848,0.273395,0.001629,0.048892,0.001944,0.242317,0.048031,0.62992,0.060575,48
1.0,risk_calibrated_goal_belief_revision_v5,5,0.729167,0.051121,0.67184,0.003043,0.570506,0.004503,0.020833,0.015759,0.0,0.0,0.010417,0.011534,0.520833,0.047276,0.541667,0.056295,0.615773,0.020897,0.27329,0.001873,0.048566,0.001781,0.233039,0.044118,0.642894,0.051182,48
1.0,risk_calibrated_goal_belief_revision_v5,6,0.739583,0.050452,0.671954,0.003043,0.573309,0.003538,0.020833,0.018518,0.0,0.0,0.013889,0.01317,0.5,0.059957,0.559028,0.05458,0.614153,0.021251,0.274567,0.002328,0.048898,0.002074,0.223537,0.043203,0.650349,0.053828,48
1.0,risk_calibrated_goal_belief_revision_v5,7,0.774306,0.04714,0.674652,0.003367,0.574389,0.00444,0.024306,0.016817,0.0,0.0,0.013889,0.01317,0.440972,0.057943,0.572917,0.065178,0.616812,0.020993,0.273511,0.00199,0.049321,0.001564,0.194263,0.040641,0.67945,0.051255,48
1.0,risk_calibrated_goal_belief_revision_v5,8,0.770833,0.047276,0.670915,0.003471,0.572575,0.004283,0.006944,0.009522,0.003472,0.006806,0.013889,0.01317,0.451389,0.05913,0.572917,0.054072,0.61471,0.020261,0.272586,0.002074,0.048723,0.001455,0.196287,0.040264,0.685919,0.048884,48
1.0,risk_calibrated_goal_belief_revision_v5,9,0.791667,0.050069,0.670558,0.003194,0.574028,0.004073,0.020833,0.015759,0.0,0.0,0.010417,0.015088,0.517361,0.056076,0.524306,0.063026,0.61615,0.021484,0.272994,0.001658,0.048554,0.001781,0.179148,0.04308,0.70446,0.051629,48
1.0,robust_mpc_replan,0,0.611111,0.064027,0.401525,0.003172,0.385358,0.003861,0.107639,0.037024,0.045139,0.021175,0.090278,0.035013,0.25,0.03767,0.392361,0.05544,0.831569,0.021394,0.237442,0.001721,0.129875,0.001926,0.334391,0.054956,0.33159,0.080392,48
1.0,robust_mpc_replan,1,0.559028,0.053706,0.400532,0.003598,0.389288,0.003395,0.177083,0.050918,0.072917,0.029027,0.135417,0.038485,0.284722,0.047608,0.413194,0.057533,0.833224,0.020269,0.238673,0.00225,0.13021,0.002073,0.378699,0.046121,0.186609,0.072918,48
1.0,robust_mpc_replan,2,0.607639,0.061121,0.39992,0.002847,0.387902,0.003723,0.149306,0.043757,0.052083,0.024133,0.15625,0.040579,0.288194,0.04739,0.409722,0.043452,0.835253,0.02134,0.238227,0.00179,0.129215,0.001609,0.337712,0.052577,0.264726,0.074678,48
1.0,robust_mpc_replan,3,0.552083,0.061635,0.400395,0.003468,0.39122,0.004226,0.125,0.045099,0.0625,0.028565,0.138889,0.040494,0.298611,0.054118,0.333333,0.053273,0.83681,0.021321,0.237092,0.001927,0.129023,0.001754,0.385486,0.053065,0.226713,0.08513,48
1.0,robust_mpc_replan,4,0.524306,0.051457,0.401516,0.003435,0.389439,0.004014,0.121528,0.036053,0.055556,0.026339,0.107639,0.034374,0.270833,0.048266,0.381944,0.057508,0.838212,0.020377,0.238952,0.001614,0.129797,0.001892,0.410867,0.044295,0.212083,0.061075,48
