split,task,regime,method,seed,episodes,success,goal_validity_f1,retarget_precision,stale_goal_pursuit,unsafe_reach,false_abandonment,reappearance_recovery,substitute_goal_success,belief_update_latency,intervention_cost,ece,regret,utility
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,5,6,0.666667,0.544086,0.405779,0.0,0.0,0.166667,0.5,0.333333,0.680449,0.211651,0.112461,0.286753,0.495241
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,5,6,0.833333,0.54756,0.412928,0.333333,0.0,0.0,0.333333,0.666667,0.68815,0.269261,0.114748,0.143377,0.50457
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,5,6,0.666667,0.538389,0.429015,0.0,0.0,0.0,0.666667,0.5,0.690232,0.245475,0.088131,0.286753,0.604957
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,5,6,0.833333,0.622028,0.507401,0.0,0.0,0.0,0.5,0.5,0.594573,0.252386,0.093331,0.143377,0.762356
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,5,6,1.0,0.72082,0.598188,0.0,0.0,0.0,0.666667,0.833333,0.584521,0.274701,0.037776,0.0,0.960886
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,5,6,0.833333,0.783861,0.628206,0.0,0.0,0.0,0.5,0.333333,0.524214,0.266361,0.023493,0.0,0.769496
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,6,6,0.666667,0.166841,0.126155,0.333333,0.166667,0.0,0.0,0.0,0.98377,0.121944,0.221798,0.290271,0.112099
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,6,6,0.5,0.280688,0.189391,0.166667,0.166667,0.333333,0.0,0.0,0.909747,0.143411,0.20618,0.435406,0.004602
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,6,6,0.5,0.341394,0.221134,0.333333,0.166667,0.0,0.333333,0.166667,0.832521,0.203878,0.155171,0.435406,-0.02776
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,6,6,0.333333,0.42292,0.248402,0.333333,0.0,0.0,0.666667,0.0,0.770968,0.233945,0.153622,0.580541,-0.005862
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,6,6,0.5,0.478993,0.34167,0.166667,0.0,0.0,0.666667,0.5,0.717378,0.216056,0.128158,0.435406,0.316953
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,6,6,0.333333,0.402769,0.419541,0.166667,0.0,0.0,0.166667,0.5,0.797704,0.218626,0.146058,0.580541,0.109061
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,6,6,0.5,0.476223,0.39061,0.0,0.0,0.0,0.666667,0.333333,0.756859,0.233009,0.124638,0.435406,0.423167
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,6,6,0.166667,0.470292,0.38847,0.0,0.166667,0.0,0.333333,0.166667,0.755721,0.239457,0.120869,0.725676,-0.083995
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,6,6,0.5,0.533161,0.401541,0.0,0.0,0.0,0.0,0.166667,0.730632,0.223481,0.078323,0.435406,0.386693
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,6,6,0.666667,0.554629,0.389115,0.0,0.0,0.0,0.333333,0.166667,0.683139,0.216544,0.110118,0.290271,0.572487
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,6,6,0.333333,0.538641,0.393953,0.5,0.0,0.0,0.333333,0.166667,0.692167,0.272616,0.115562,0.580541,-0.139317
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,6,6,0.5,0.536517,0.405886,0.333333,0.0,0.0,0.166667,0.333333,0.736487,0.22902,0.090387,0.435406,0.160418
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,6,6,1.0,0.624438,0.51848,0.0,0.0,0.0,0.333333,0.166667,0.593544,0.249393,0.08805,0.0,0.905301
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,6,6,0.666667,0.71566,0.584485,0.0,0.0,0.0,0.666667,0.166667,0.578025,0.267168,0.04543,0.290271,0.598454
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,6,6,0.833333,0.774946,0.620265,0.0,0.0,0.0,0.666667,0.833333,0.497447,0.287256,0.021819,0.0,0.798317
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,7,6,0.5,0.164361,0.103527,0.0,0.166667,0.0,0.5,0.0,1.016176,0.122979,0.221293,0.420284,0.252426
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,7,6,0.5,0.264037,0.17588,0.166667,0.0,0.333333,0.166667,0.0,0.883567,0.153492,0.189749,0.420284,0.065529
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,7,6,0.666667,0.372306,0.229884,0.166667,0.166667,0.333333,0.0,0.333333,0.846712,0.211946,0.162088,0.280189,0.180649
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,7,6,0.5,0.431252,0.241133,0.166667,0.0,0.0,0.666667,0.166667,0.769865,0.247886,0.152074,0.420284,0.284518
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,7,6,0.5,0.481951,0.380059,0.0,0.0,0.0,0.333333,0.166667,0.734461,0.23479,0.133743,0.420284,0.392583
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,7,6,1.0,0.40914,0.413781,0.166667,0.333333,0.0,0.166667,0.5,0.835847,0.226515,0.136749,0.0,0.413502
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,7,6,0.833333,0.473854,0.394496,0.166667,0.0,0.166667,0.166667,0.333333,0.735943,0.228608,0.129699,0.140095,0.508587
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,7,6,0.5,0.451673,0.380678,0.0,0.0,0.333333,0.333333,0.333333,0.770437,0.223541,0.121832,0.420284,0.210946
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,7,6,0.333333,0.512888,0.375697,0.166667,0.0,0.0,0.0,0.166667,0.692733,0.213497,0.076866,0.560379,0.105237
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,7,6,0.666667,0.534365,0.407067,0.333333,0.0,0.0,0.5,0.333333,0.701698,0.21439,0.116375,0.280189,0.349162
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,7,6,0.5,0.537037,0.398553,0.5,0.0,0.166667,0.5,0.166667,0.688487,0.26271,0.131847,0.420284,-0.05891
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,7,6,0.666667,0.534505,0.398998,0.0,0.0,0.166667,0.333333,0.166667,0.693658,0.245404,0.088172,0.280189,0.471465
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,7,6,1.0,0.662339,0.500476,0.0,0.0,0.0,0.5,0.5,0.612156,0.244263,0.094114,0.0,0.930408
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,7,6,0.5,0.721533,0.572257,0.0,0.0,0.0,0.333333,0.5,0.557705,0.275707,0.03933,0.420284,0.424917
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,7,6,0.833333,0.797156,0.648474,0.0,0.0,0.0,0.666667,0.5,0.516823,0.263436,0.022341,0.0,0.789307
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,8,6,0.5,0.167211,0.10036,0.166667,0.333333,0.0,0.166667,0.0,0.997994,0.135335,0.217786,0.424921,-0.071467
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,8,6,0.333333,0.285605,0.181614,0.5,0.166667,0.0,0.0,0.166667,0.91924,0.138518,0.194225,0.566561,-0.302074
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,8,6,0.333333,0.350396,0.236492,0.166667,0.166667,0.0,0.166667,0.0,0.843804,0.211352,0.166959,0.566561,-0.061386
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,8,6,1.0,0.403653,0.241777,0.0,0.0,0.166667,0.333333,0.166667,0.756461,0.248299,0.156347,0.0,0.785791
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,8,6,0.5,0.511003,0.363068,0.333333,0.0,0.0,0.166667,0.333333,0.763089,0.229419,0.128583,0.424921,0.150565
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,8,6,0.666667,0.37895,0.410615,0.166667,0.166667,0.0,0.0,0.333333,0.803841,0.222408,0.141748,0.283281,0.243568
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,8,6,0.5,0.481026,0.400445,0.166667,0.0,0.0,0.0,0.5,0.759471,0.220207,0.121745,0.424921,0.27168
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,8,6,0.833333,0.439774,0.400074,0.0,0.166667,0.166667,0.333333,0.166667,0.763166,0.240759,0.12658,0.14164,0.4476
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,8,6,0.666667,0.517154,0.394754,0.0,0.0,0.0,0.0,0.5,0.698999,0.225357,0.074166,0.283281,0.570293
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,8,6,0.833333,0.56217,0.392306,0.0,0.0,0.0,0.0,0.333333,0.683154,0.219258,0.102366,0.14164,0.725878
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,8,6,0.333333,0.511585,0.391299,0.166667,0.166667,0.0,0.666667,0.166667,0.685773,0.259928,0.120992,0.566561,-0.054719
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,8,6,0.666667,0.56864,0.418422,0.0,0.0,0.0,0.666667,0.5,0.689306,0.233667,0.087243,0.283281,0.608741
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,8,6,0.833333,0.62867,0.512446,0.166667,0.0,0.0,0.333333,0.333333,0.64648,0.242553,0.097788,0.14164,0.623397
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,8,6,0.833333,0.718715,0.571955,0.0,0.0,0.0,0.333333,0.333333,0.572498,0.273035,0.044155,0.14164,0.749751
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,8,6,1.0,0.789504,0.619906,0.0,0.0,0.0,0.833333,0.833333,0.53303,0.281928,0.031308,0.0,0.973549
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,last_seen_goal_pursuit,9,6,0.5,0.15527,0.128075,0.0,0.0,0.333333,0.0,0.0,0.998741,0.134242,0.220878,0.430365,0.167864
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,memory_only_belief_tracking,9,6,0.166667,0.284892,0.192098,0.333333,0.0,0.0,0.0,0.333333,0.871703,0.141617,0.191704,0.717274,-0.186578
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,uncertainty_halt,9,6,0.5,0.358372,0.211972,0.166667,0.166667,0.0,0.166667,0.333333,0.861359,0.197806,0.161288,0.430365,0.116951
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_viewpoint_reacquisition,9,6,0.0,0.438043,0.239156,0.333333,0.0,0.0,0.166667,0.166667,0.776099,0.253739,0.145461,0.860729,-0.368595
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,pomdp_belief_planner,9,6,0.5,0.481901,0.375523,0.0,0.166667,0.166667,0.166667,0.333333,0.745073,0.214819,0.132243,0.430365,0.118374
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,goal_retargeting_heuristic,9,6,0.5,0.394778,0.427596,0.0,0.166667,0.0,0.5,0.5,0.801917,0.21912,0.145832,0.430365,0.254745
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,failure_aware_manipulation_policy,9,6,0.5,0.491577,0.421965,0.166667,0.0,0.166667,0.666667,0.333333,0.724773,0.217084,0.123948,0.430365,0.213034
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,robust_mpc_replan,9,6,0.5,0.455729,0.397114,0.0,0.0,0.166667,0.333333,0.333333,0.756904,0.235854,0.119306,0.430365,0.305151
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,conformal_goal_validity_filter,9,6,0.5,0.552696,0.379696,0.333333,0.0,0.0,0.333333,0.0,0.698652,0.20753,0.077409,0.430365,0.167445
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,learned_goal_state_classifier,9,6,0.666667,0.544357,0.407557,0.166667,0.0,0.0,0.333333,0.666667,0.704158,0.213218,0.102726,0.28691,0.47656
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,active_subgoal_probe_policy,9,6,0.5,0.53091,0.404834,0.0,0.166667,0.166667,0.166667,0.333333,0.698328,0.271699,0.125981,0.430365,0.142196
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_budgeted_goal_recovery,9,6,0.5,0.524873,0.433971,0.166667,0.0,0.0,0.5,0.5,0.688315,0.246068,0.09084,0.430365,0.306779
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,proposed_disappearing_goal_belief_revision_v4,9,6,0.333333,0.62034,0.519665,0.0,0.0,0.0,0.833333,0.333333,0.643725,0.235813,0.098047,0.573819,0.278
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,risk_calibrated_goal_belief_revision_v5,9,6,0.5,0.737998,0.559276,0.0,0.0,0.0,0.5,0.333333,0.565053,0.275588,0.044566,0.430365,0.426766
substitute_ambiguity_shift,tool_handoff,goal_specification_changed,oracle_goal_state_supervisor,9,6,0.5,0.775716,0.640428,0.0,0.0,0.0,0.333333,0.833333,0.502555,0.272182,0.020678,0.0,0.447649
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,last_seen_goal_pursuit,0,6,0.166667,0.14967,0.132869,0.333333,0.0,0.0,0.0,0.0,0.941861,0.112134,0.218686,0.720638,-0.202178
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,memory_only_belief_tracking,0,6,0.166667,0.307666,0.197274,0.666667,0.166667,0.166667,0.166667,0.333333,0.860094,0.141961,0.189185,0.720638,-0.536865
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,uncertainty_halt,0,6,0.333333,0.363181,0.252328,0.166667,0.166667,0.0,0.0,0.0,0.761434,0.203802,0.153514,0.576511,-0.064285
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,active_viewpoint_reacquisition,0,6,0.5,0.411061,0.263829,0.0,0.0,0.0,0.5,0.0,0.747516,0.251179,0.156365,0.432383,0.38537
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,pomdp_belief_planner,0,6,0.666667,0.481306,0.369121,0.333333,0.0,0.166667,0.166667,0.333333,0.682607,0.226814,0.126888,0.288255,0.225744
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,goal_retargeting_heuristic,0,6,0.666667,0.404602,0.425828,0.333333,0.333333,0.0,0.166667,0.5,0.762889,0.223052,0.143331,0.288255,-0.000932
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,failure_aware_manipulation_policy,0,6,0.833333,0.489861,0.411673,0.0,0.0,0.166667,0.5,0.5,0.746246,0.229217,0.118093,0.144128,0.659609
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,robust_mpc_replan,0,6,0.5,0.459008,0.424584,0.166667,0.166667,0.0,0.333333,0.5,0.730338,0.238842,0.111599,0.432383,0.128708
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,conformal_goal_validity_filter,0,6,0.833333,0.529575,0.386085,0.0,0.0,0.0,0.0,0.0,0.704726,0.21772,0.066639,0.144128,0.71812
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,learned_goal_state_classifier,0,6,0.333333,0.543791,0.398916,0.0,0.0,0.0,0.166667,0.5,0.679223,0.214859,0.103586,0.576511,0.245459
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,active_subgoal_probe_policy,0,6,0.666667,0.538667,0.420654,0.0,0.0,0.0,0.333333,0.5,0.685376,0.257362,0.114686,0.288255,0.574125
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,risk_budgeted_goal_recovery,0,6,0.833333,0.532216,0.424584,0.333333,0.0,0.0,0.333333,0.5,0.674075,0.247748,0.088308,0.144128,0.510044
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,proposed_disappearing_goal_belief_revision_v4,0,6,0.833333,0.625094,0.523757,0.0,0.0,0.0,0.833333,0.5,0.566541,0.241497,0.073824,0.144128,0.792982
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,risk_calibrated_goal_belief_revision_v5,0,6,0.833333,0.728973,0.606616,0.0,0.0,0.0,0.5,0.666667,0.512583,0.261212,0.040626,0.144128,0.782857
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,oracle_goal_state_supervisor,0,6,1.0,0.802787,0.642865,0.0,0.0,0.0,0.833333,0.666667,0.480068,0.270929,0.012534,0.0,0.97503
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,last_seen_goal_pursuit,1,6,0.333333,0.170716,0.131372,0.333333,0.0,0.166667,0.0,0.166667,0.949783,0.142696,0.225926,0.578887,-0.135835
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,memory_only_belief_tracking,1,6,0.166667,0.295989,0.205889,0.166667,0.0,0.333333,0.0,0.166667,0.867537,0.154161,0.194445,0.723609,-0.199365
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,uncertainty_halt,1,6,0.5,0.352884,0.256301,0.166667,0.0,0.166667,0.333333,0.166667,0.817315,0.206524,0.147717,0.434165,0.177179
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,active_viewpoint_reacquisition,1,6,0.333333,0.421749,0.283762,0.166667,0.166667,0.0,0.166667,0.0,0.750812,0.252083,0.141235,0.578887,-0.061994
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,pomdp_belief_planner,1,6,0.5,0.522308,0.344025,0.333333,0.0,0.0,0.833333,0.333333,0.708956,0.232729,0.127449,0.434165,0.195861
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,goal_retargeting_heuristic,1,6,0.666667,0.403933,0.421089,0.0,0.0,0.0,0.666667,0.333333,0.758351,0.223899,0.133784,0.289444,0.59048
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,failure_aware_manipulation_policy,1,6,0.333333,0.4801,0.398656,0.0,0.0,0.0,0.0,0.5,0.694831,0.229625,0.117898,0.578887,0.226267
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,robust_mpc_replan,1,6,0.833333,0.442841,0.425209,0.166667,0.0,0.0,0.5,0.333333,0.749735,0.238253,0.115129,0.144722,0.626542
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,conformal_goal_validity_filter,1,6,0.5,0.524832,0.416243,0.333333,0.0,0.0,0.333333,0.5,0.662138,0.221783,0.072317,0.434165,0.188615
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,learned_goal_state_classifier,1,6,1.0,0.532272,0.411178,0.166667,0.0,0.0,0.333333,0.166667,0.648637,0.211525,0.097098,0.0,0.791916
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,active_subgoal_probe_policy,1,6,0.333333,0.54508,0.395833,0.166667,0.0,0.0,0.333333,0.166667,0.634999,0.270435,0.112877,0.578887,0.104787
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,risk_budgeted_goal_recovery,1,6,0.5,0.530546,0.466071,0.0,0.0,0.0,0.5,0.666667,0.683147,0.239043,0.078224,0.434165,0.43942
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,proposed_disappearing_goal_belief_revision_v4,1,6,0.833333,0.645411,0.520011,0.166667,0.0,0.0,0.5,0.166667,0.599118,0.250244,0.0799,0.144722,0.630726
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,risk_calibrated_goal_belief_revision_v5,1,6,0.666667,0.741225,0.591258,0.0,0.0,0.0,0.333333,0.833333,0.522218,0.263031,0.036198,0.289444,0.61285
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,oracle_goal_state_supervisor,1,6,1.0,0.78794,0.663069,0.0,0.0,0.0,0.5,0.666667,0.466829,0.279735,0.014992,0.0,0.951882
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,last_seen_goal_pursuit,2,6,0.0,0.170032,0.129778,0.166667,0.166667,0.0,0.0,0.166667,0.950315,0.132834,0.214964,0.866327,-0.271065
substitute_ambiguity_shift,tool_handoff,substitute_goal_available,memory_only_belief_tracking,2,6,0.333333,0.299616,0.179521,0.0,0.0,0.166667,0.333333,0.166667,0.851883,0.139913,0.190851,0.577552,0.139278
